,issue_id,commit_id
0,WELD-1776,90
1,WELD-1478,114
2,WELD-1478,202
4,WELD-1478,258
5,WELD-1478,41
6,WELD-1478,88
7,WELD-1478,259
8,WELD-1478,64
9,WELD-1478,20
11,WELD-1478,138
12,WELD-1771,260
13,WELD-1771,261
14,WELD-1771,262
15,WELD-1771,263
16,WELD-1771,264
17,WELD-1771,265
18,WELD-1751,266
19,WELD-1751,267
20,WELD-1751,268
21,WELD-1751,269
22,WELD-1751,270
23,WELD-1751,271
24,WELD-1751,272
25,WELD-1751,273
26,WELD-1751,274
27,WELD-1568,269
28,WELD-1828,266
29,WELD-1828,267
30,WELD-1828,275
31,WELD-1828,271
32,WELD-1828,276
33,WELD-1828,277
34,WELD-1666,237
35,WELD-1639,278
36,WELD-1639,279
37,WELD-1639,280
38,WELD-1639,281
39,WELD-1639,282
40,WELD-1636,283
41,WELD-1636,284
42,WELD-1636,255
43,WELD-1636,163
44,WELD-1636,282
45,WELD-1436,285
46,WELD-1436,286
47,WELD-1436,287
48,WELD-1436,288
49,WELD-1436,289
50,WELD-1436,290
51,WELD-1436,291
52,WELD-1436,292
53,WELD-1436,256
54,WELD-1436,293
55,WELD-1436,294
56,WELD-1474,84
57,WELD-1474,34
58,WELD-1474,35
59,WELD-1474,11
60,WELD-1474,231
61,WELD-1474,138
62,WELD-1474,47
63,WELD-1474,121
64,WELD-1474,229
65,WELD-1474,295
66,WELD-1474,296
67,WELD-1474,297
68,WELD-1474,298
69,WELD-1474,299
70,WELD-997,162
71,WELD-997,152
72,WELD-997,300
73,WELD-997,301
76,WELD-997,302
77,WELD-997,303
78,WELD-997,304
79,WELD-997,79
80,WELD-997,46
81,WELD-997,305
82,WELD-997,247
83,WELD-997,181
84,WELD-997,122
85,WELD-997,232
86,WELD-997,164
87,WELD-997,306
88,WELD-1672,307
89,WELD-1672,308
90,WELD-1672,309
91,WELD-1672,310
92,WELD-1672,311
93,WELD-1672,312
94,WELD-1710,45
95,WELD-1710,313
96,WELD-1710,314
97,WELD-1710,262
98,WELD-1710,315
99,WELD-1710,316
100,WELD-1698,317
101,WELD-1698,318
103,WELD-1698,319
104,WELD-1712,320
106,WELD-1236,19
107,WELD-1236,321
108,WELD-1236,322
109,WELD-1236,323
110,WELD-1236,324
111,WELD-1236,325
112,WELD-1236,326
113,WELD-1236,327
114,WELD-1236,328
115,WELD-1234,209
116,WELD-1234,329
117,WELD-1234,330
118,WELD-1145,331
119,WELD-1145,332
120,WELD-935,333
121,WELD-935,334
122,WELD-935,335
123,WELD-935,336
124,WELD-935,337
125,WELD-935,338
126,WELD-935,339
127,WELD-935,340
128,WELD-935,341
129,WELD-935,342
130,WELD-935,273
131,WELD-935,274
132,WELD-1729,270
133,WELD-1729,343
134,WELD-1729,344
135,WELD-1729,345
136,WELD-1498,346
137,WELD-1623,64
138,WELD-1492,347
139,WELD-1492,348
140,WELD-1492,349
141,WELD-1492,350
142,WELD-1492,351
143,WELD-1492,352
144,WELD-1492,353
145,WELD-1492,354
146,WELD-1492,355
147,WELD-1492,356
148,WELD-1492,357
149,WELD-1492,358
150,WELD-1492,359
151,WELD-1492,360
152,WELD-1492,361
153,WELD-1492,362
154,WELD-1492,363
155,WELD-1492,364
156,WELD-1492,365
157,WELD-1492,366
159,WELD-1492,367
160,WELD-1492,368
161,WELD-1492,369
162,WELD-1492,370
163,WELD-1492,371
164,WELD-1492,372
165,WELD-1492,373
166,WELD-1492,374
167,WELD-1492,375
168,WELD-1492,376
169,WELD-1492,377
170,WELD-1492,378
172,WELD-1492,379
173,WELD-1492,380
174,WELD-1492,256
175,WELD-1492,293
180,WELD-1492,381
181,WELD-1802,64
182,WELD-1802,382
184,WELD-1775,64
185,WELD-1775,204
186,WELD-1775,80
187,WELD-1775,383
188,WELD-1775,384
189,WELD-1775,385
190,WELD-1775,386
191,WELD-1775,387
192,WELD-1775,388
193,WELD-1679,261
194,WELD-1679,389
195,WELD-1679,390
196,WELD-1679,391
197,WELD-1679,262
198,WELD-1679,132
199,WELD-1679,392
200,WELD-1679,130
201,WELD-1679,393
202,WELD-1679,394
203,WELD-1679,8
204,WELD-1144,120
206,WELD-1144,162
207,WELD-1144,221
208,WELD-1144,54
210,WELD-1144,175
211,WELD-1144,47
212,WELD-1144,341
213,WELD-1144,395
214,WELD-1144,396
215,WELD-1144,397
216,WELD-1144,398
217,WELD-1607,234
218,WELD-1607,64
219,WELD-1607,382
220,WELD-1605,88
221,WELD-1812,399
222,WELD-1812,400
223,WELD-1812,401
224,WELD-1812,402
225,WELD-1812,403
226,WELD-1812,404
227,WELD-1812,405
228,WELD-1812,406
229,WELD-1812,292
230,WELD-1812,46
231,WELD-1812,238
232,WELD-1134,29
233,WELD-1534,138
245,WELD-1104,341
246,WELD-1584,412
247,WELD-1584,413
248,WELD-1584,414
249,WELD-1584,97
250,WELD-1584,415
251,WELD-1584,416
254,WELD-1584,231
255,WELD-1584,138
256,WELD-1584,417
257,WELD-364,209
258,WELD-364,254
259,WELD-364,131
260,WELD-364,418
261,WELD-364,419
262,WELD-364,420
263,WELD-364,421
264,WELD-364,422
265,WELD-364,423
266,WELD-364,424
267,WELD-364,425
268,WELD-364,426
269,WELD-1647,121
270,WELD-1647,427
271,WELD-1647,233
272,WELD-1647,125
273,WELD-1647,428
274,WELD-1647,2
275,WELD-1647,133
276,WELD-1647,429
277,WELD-1647,10
278,WELD-1647,215
279,WELD-1647,430
280,WELD-1647,431
281,WELD-1647,96
282,WELD-1647,432
283,WELD-1647,433
284,WELD-1647,434
285,WELD-1647,435
286,WELD-1647,436
287,WELD-1647,243
288,WELD-1647,437
289,WELD-1647,193
290,WELD-1647,438
291,WELD-1647,439
292,WELD-1647,440
293,WELD-1647,441
294,WELD-1647,442
295,WELD-1647,53
296,WELD-1647,443
297,WELD-1647,444
298,WELD-1647,282
299,WELD-1677,445
300,WELD-1677,446
301,WELD-1677,447
302,WELD-1677,448
303,WELD-1677,449
304,WELD-1677,212
305,WELD-1677,57
306,WELD-1677,248
307,WELD-1677,179
308,WELD-1677,450
309,WELD-1677,209
310,WELD-1677,451
311,WELD-1677,47
312,WELD-1677,3
313,WELD-1677,29
314,WELD-1677,452
315,WELD-1677,135
316,WELD-1677,453
317,WELD-1677,454
318,WELD-1677,281
319,WELD-1677,455
320,WELD-1827,231
321,WELD-1827,456
322,WELD-1723,445
323,WELD-1723,446
324,WELD-1723,447
325,WELD-1723,448
326,WELD-1723,449
327,WELD-1723,212
328,WELD-1723,57
329,WELD-1723,248
330,WELD-1723,179
331,WELD-1723,450
332,WELD-1723,209
333,WELD-1723,451
334,WELD-1723,47
335,WELD-1723,3
336,WELD-1723,29
337,WELD-1723,452
338,WELD-1723,135
339,WELD-1723,453
340,WELD-1723,454
341,WELD-1723,281
342,WELD-1723,455
343,WELD-1774,64
344,WELD-1774,204
345,WELD-1774,457
353,WELD-1635,209
354,WELD-1700,270
355,WELD-1685,21
356,WELD-1685,38
357,WELD-1620,210
358,WELD-1620,217
359,WELD-1620,459
360,WELD-1620,460
361,WELD-1620,461
362,WELD-1620,462
363,WELD-1716,64
364,WELD-1716,188
365,WELD-1716,463
366,WELD-1542,34
367,WELD-1542,186
368,WELD-1542,464
369,WELD-1542,465
370,WELD-1542,466
371,WELD-1483,231
372,WELD-1483,467
373,WELD-1483,468
374,WELD-1483,469
375,WELD-1483,470
376,WELD-1483,471
377,WELD-1483,472
379,WELD-1704,218
380,WELD-1704,223
381,WELD-1704,48
382,WELD-1704,473
383,WELD-1797,474
384,WELD-1797,475
385,WELD-1797,476
386,WELD-1829,477
387,WELD-1829,478
388,WELD-1829,479
389,WELD-1823,480
390,WELD-1823,481
391,WELD-1823,138
392,WELD-1823,482
393,WELD-1823,483
394,WELD-1823,239
395,WELD-1808,261
396,WELD-1808,390
397,WELD-1808,478
398,WELD-1808,250
399,WELD-1808,484
400,WELD-1808,485
401,WELD-1808,486
402,WELD-1808,487
403,WELD-1808,488
406,WELD-1805,489
407,WELD-1805,490
408,WELD-1805,491
409,WELD-1805,492
410,WELD-1690,64
412,WELD-1785,152
413,WELD-1785,493
414,WELD-1785,494
415,WELD-1785,495
416,WELD-1785,46
417,WELD-1785,247
418,WELD-1785,13
419,WELD-1785,238
420,WELD-1785,4
421,WELD-1785,28
422,WELD-1785,404
423,WELD-1785,307
429,WELD-1785,496
430,WELD-1785,405
431,WELD-1785,406
432,WELD-1785,156
434,WELD-1785,497
435,WELD-1785,498
436,WELD-1785,319
439,WELD-1785,234
440,WELD-1785,108
441,WELD-1785,257
442,WELD-1785,218
443,WELD-1785,41
447,WELD-1785,499
452,WELD-1785,500
453,WELD-1785,501
454,WELD-1785,502
455,WELD-1785,503
456,WELD-1785,504
457,WELD-1785,505
458,WELD-1785,506
459,WELD-1785,128
460,WELD-1785,507
461,WELD-1785,508
462,WELD-1785,509
463,WELD-1785,510
464,WELD-1785,511
465,WELD-1785,512
472,WELD-1785,513
473,WELD-1785,514
474,WELD-1785,515
475,WELD-1785,516
476,WELD-1785,517
477,WELD-1785,518
478,WELD-1785,519
480,WELD-1785,266
482,WELD-1785,269
484,WELD-1785,520
485,WELD-1785,521
486,WELD-1785,522
487,WELD-1785,523
488,WELD-1785,474
489,WELD-1785,524
490,WELD-1785,341
491,WELD-1785,525
492,WELD-1785,526
493,WELD-1785,527
494,WELD-1785,528
495,WELD-1785,81
496,WELD-1785,85
497,WELD-1785,529
498,WELD-1785,530
499,WELD-1785,531
500,WELD-1785,532
502,WELD-1785,140
503,WELD-1785,533
504,WELD-1785,534
505,WELD-1785,535
506,WELD-1785,536
507,WELD-1785,165
508,WELD-1779,537
509,WELD-1779,538
510,WELD-1779,539
511,WELD-1779,540
512,WELD-1779,541
513,WELD-1779,542
514,WELD-1779,543
515,WELD-1779,496
516,WELD-1778,544
517,WELD-1778,545
518,WELD-1778,546
519,WELD-1778,547
520,WELD-1778,548
521,WELD-1778,549
522,WELD-1778,550
523,WELD-1778,551
524,WELD-1778,552
525,WELD-1778,56
526,WELD-1778,189
527,WELD-1778,262
528,WELD-1746,64
529,WELD-1766,496
530,WELD-1766,553
531,WELD-1766,554
532,WELD-1766,555
533,WELD-1766,556
534,WELD-1766,557
535,WELD-1766,558
536,WELD-1766,559
545,WELD-1558,269
546,WELD-1558,560
547,WELD-1558,561
548,WELD-1558,562
549,WELD-1759,191
550,WELD-1748,182
551,WELD-1748,36
552,WELD-1748,47
553,WELD-1707,563
554,WELD-1707,564
555,WELD-1707,565
556,WELD-1707,566
557,WELD-1707,84
558,WELD-1707,567
560,WELD-1707,110
561,WELD-1707,568
562,WELD-1707,569
563,WELD-1707,570
564,WELD-1707,571
565,WELD-1707,572
566,WELD-1707,573
567,WELD-1707,574
568,WELD-1707,575
569,WELD-1707,576
570,WELD-1707,577
571,WELD-1707,578
572,WELD-1707,579
573,WELD-1707,580
574,WELD-1707,581
575,WELD-1707,582
577,WELD-1707,583
578,WELD-1707,584
579,WELD-1707,585
580,WELD-1707,586
581,WELD-1707,587
582,WELD-1707,588
583,WELD-1707,589
585,WELD-1707,590
586,WELD-1707,591
587,WELD-1707,592
588,WELD-1707,593
589,WELD-1707,594
590,WELD-1707,595
591,WELD-1707,596
592,WELD-1707,597
593,WELD-1651,84
594,WELD-1651,567
595,WELD-1651,564
596,WELD-1651,110
597,WELD-1651,568
598,WELD-1651,569
599,WELD-1651,570
600,WELD-1651,571
601,WELD-1651,572
602,WELD-1651,573
603,WELD-1651,574
604,WELD-1651,575
605,WELD-1651,576
606,WELD-1651,577
607,WELD-1651,578
608,WELD-1651,579
609,WELD-1651,580
610,WELD-1651,581
611,WELD-1651,582
613,WELD-1651,583
614,WELD-1651,584
616,WELD-1651,585
617,WELD-1651,586
618,WELD-1651,587
619,WELD-1651,588
620,WELD-1651,589
622,WELD-1651,590
623,WELD-1651,591
624,WELD-1651,592
625,WELD-1651,593
626,WELD-1651,594
627,WELD-1651,595
628,WELD-1651,596
629,WELD-1651,597
630,WELD-1747,269
631,WELD-1747,560
632,WELD-1747,561
633,WELD-1747,562
634,WELD-1456,443
635,WELD-1456,444
636,WELD-1456,598
637,WELD-1736,599
638,WELD-1736,600
639,WELD-1736,601
640,WELD-1736,602
641,WELD-1736,292
642,WELD-1736,230
643,WELD-1734,603
644,WELD-1734,604
645,WELD-1734,605
646,WELD-1734,601
647,WELD-1734,602
648,WELD-1734,606
649,WELD-1734,292
650,WELD-1734,498
651,WELD-1734,230
652,WELD-1734,607
653,WELD-1734,608
654,WELD-1734,609
656,WELD-1734,61
657,WELD-1734,131
658,WELD-1734,191
659,WELD-1734,610
661,WELD-1734,138
662,WELD-1734,611
663,WELD-1734,47
664,WELD-1725,231
665,WELD-1725,612
666,WELD-1725,613
667,WELD-1725,138
668,WELD-1711,320
670,WELD-1709,255
671,WELD-1709,614
672,WELD-1709,615
673,WELD-1709,616
674,WELD-1571,617
675,WELD-1571,618
676,WELD-1571,619
677,WELD-1571,170
678,WELD-1706,620
679,WELD-1706,549
681,WELD-1702,138
682,WELD-1702,47
683,WELD-1702,621
684,WELD-1702,622
685,WELD-1702,623
686,WELD-1702,624
687,WELD-1702,625
688,WELD-1702,626
689,WELD-1702,627
690,WELD-1702,628
692,WELD-1699,207
693,WELD-1699,629
694,WELD-1699,603
695,WELD-1699,599
696,WELD-1699,600
697,WELD-1699,602
698,WELD-1657,64
699,WELD-1657,630
700,WELD-1657,631
701,WELD-1657,632
702,WELD-1657,633
703,WELD-1657,634
704,WELD-1657,635
705,WELD-1657,636
706,WELD-1657,637
707,WELD-1550,307
708,WELD-1550,269
709,WELD-1550,638
710,WELD-1550,639
711,WELD-1550,640
712,WELD-1550,641
713,WELD-1550,642
714,WELD-1550,643
715,WELD-1550,644
716,WELD-1683,307
717,WELD-1683,269
718,WELD-1683,638
719,WELD-1683,639
720,WELD-1683,640
721,WELD-1683,641
722,WELD-1683,642
723,WELD-1683,643
724,WELD-1683,644
727,WELD-1683,256
728,WELD-1683,293
729,WELD-1683,645
730,WELD-1683,646
737,WELD-1683,647
739,WELD-1669,648
740,WELD-1669,649
741,WELD-1669,650
742,WELD-1669,86
743,WELD-1669,60
744,WELD-1669,134
745,WELD-1669,49
746,WELD-1669,651
747,WELD-1695,652
748,WELD-1695,314
749,WELD-1695,70
750,WELD-1695,653
751,WELD-1695,5
753,WELD-1695,654
754,WELD-1695,236
756,WELD-1694,491
757,WELD-1689,655
758,WELD-1689,219
759,WELD-1689,144
760,WELD-1691,656
761,WELD-1682,657
762,WELD-1682,658
763,WELD-1682,22
764,WELD-1682,659
765,WELD-1682,660
766,WELD-1682,661
767,WELD-1682,417
768,WELD-1682,662
769,WELD-1586,656
770,WELD-1675,47
771,WELD-1675,663
772,WELD-1675,664
773,WELD-1675,665
774,WELD-1675,666
775,WELD-1675,667
776,WELD-1675,668
777,WELD-1675,669
778,WELD-1675,670
779,WELD-1675,671
780,WELD-1675,672
781,WELD-1675,673
782,WELD-1674,98
783,WELD-1674,674
784,WELD-1619,549
785,WELD-1619,675
786,WELD-1619,676
787,WELD-1619,677
788,WELD-1619,678
789,WELD-1619,679
790,WELD-1517,261
791,WELD-1517,390
792,WELD-1671,680
